distance_level,t_sys,d_sys,t_pat,d_pat,hit,time_ratio,dist_ratio
0,1.041966032358788,0.1,0.9010214877983505,0.14032632205932152,1,0.6119759401277741,1.0
0,1.0472219322359904,0.22781461646843232,1.2574540823499307,0.23710878515617162,0,0.0,2.371087851561716
0,0.932092467709183,0.20953563620951604,1.0424122822548116,0.26046113503292356,1,0.9954072295154196,1.1433030025490705
0,0.9580491983432525,0.12579686544175173,1.5048066769151855,0.11479294773901681,0,0.0,0.5478445090086471
0,1.1374935048407075,0.3248988268874305,1.1434399600650424,0.29929077344017907,1,1.1935086027339565,2.3791592293590256
0,0.9733356572491472,0.284139559852789,0.9995125719948279,0.3248988268874305,1,0.878697388373042,1.0
0,0.9686330932792809,0.20924073296535853,0.6655311914095108,0.25,1,0.48634971679925787,1.0
0,0.9923923591540152,0.12951894344451031,1.5089175635101104,0.12396706864766219,0,0.0,0.5924614528481217
0,1.6567836169550119,0.625198570243746,1.4616546192094886,0.47473686889836025,1,1.4728596061093269,3.665385589728435
0,1.1933978123405475,0.6104337293227199,0.7913688851203418,0.625198570243746,1,0.4776537364455545,1.0
0,0.811509582412598,0.5956688884016937,0.6159318139085348,0.6104337293227199,1,0.5161160909961285,1.0
0,0.8355768546081083,0.48980296536129725,1.3967881675648455,0.11634400905012696,0,0.0,0.19531657824584842
0,0.7990475396085651,0.3421759087829386,0.2658921648364505,0.17846341184164183,0,0.0,0.3643575569412906
0,0.7635250888386892,0.19548037274327143,0.29945898944646243,0.20654633351551088,0,0.0,0.6036261706739116
0,0.7188088972163938,0.1,0.1421947550109698,0.13658526638723442,0,0.0,0.6987160115896381
0,0.4038877607353625,0.1663741012648725,0.650751805864591,0.24321195746703922,1,0.9053196313855384,2.432119574670392
0,0.41996995648144403,0.12465396411220417,0.9506542358944535,0.22875541836040664,0,0.0,1.3749460800766173
0,0.6989296501690148,0.1,0.7640256383964219,0.1930130348469833,1,1.819238796978516,1.5483906686934352
0,0.4328427493380214,0.1,0.581624358995664,0.1,1,0.8321643799987823,1.0
0,0.43230072974504874,0.1,0.6070310487051518,0.08353192871035395,0,0.0,0.8353192871035394
0,3.091414661982663,0.22517124718415743,1.3657054843590495,0.25543893008408713,1,3.159156092945946,2.5543893008408713
0,2.2304145505746997,0.15317981522284196,1.27107314635288,0.22517124718415743,1,0.41116229472033483,1.0
0,1.5164429505500845,0.1,1.5379379788711756,0.15317981522284196,1,0.6895301048295721,1.0
0,0.9186190827826208,0.1,1.0211639568410789,0.1,1,0.673394245705488,1.0
0,0.4521181652400589,0.1,0.7685040876926144,0.1,1,0.8365862435218655,1.0
0,0.43916117999744014,0.25093134434990993,0.5869997275364593,0.2569202983587171,0,0.0,2.569202983587171
0,0.45594522784246505,0.1543829333990336,1.102526838224052,0.12288819486570199,0,0.0,0.4897283565114973
0,1.5687082739780327,0.14054735828225573,1.1536468602861132,0.20786276864430334,1,2.5302312423471904,1.3464102803840394
0,1.0466966829303075,0.1,1.1631621817690587,0.14054735828225573,1,0.7414776864913425,1.0
0,1.0476770256246972,0.1,1.3358566840125259,0.07470453123918012,0,0.0,0.7470453123918012
0,0.6797836745299117,0.2605042430485359,0.38676549954556017,0.257534644658585,1,0.36916481900988896,2.5753464465858498
0,0.6771002354696322,0.18472313292125003,0.9361250550724084,0.22758561812623374,0,0.0,0.8736349760100877
0,1.1000306927996726,0.16259868337841143,1.1796199338770132,0.21649210048599693,1,1.7421644124209126,1.171981532915482
0,1.0890588090794737,0.4024952708912202,1.136685708711831,0.35403308341221973,0,0.0,2.1773428668440586
0,1.0759172008365554,0.27760256741037764,1.0829320140410825,0.24332409734187252,0,0.0,0.6045390217954489
0,1.0880979582358923,0.19251339267835274,1.5307540352062912,0.22547475029703537,0,0.0,0.8122214156748697
0,0.6777186430688091,0.2685688970529138,0.7011842720944059,0.286776476401199,1,0.644412818521615,1.4896442912953023
0,0.3477327338493099,0.22536196466699368,0.4900017304781553,0.2685688970529138,1,0.7230164545265507,1.0
0,0.35830955422708904,0.14254961171360023,0.7842974191327623,0.10902729136309333,0,0.0,0.4837874551022734
0,4.406891906595858,0.2811804256330847,1.4638013551061935,0.2764231956493273,1,4.0852981391014405,1.9391367842144365
0,3.7029694501617585,0.23972738431034726,0.7497932033358716,0.2811804256330847,1,0.1701410470752971,1.0
0,2.646905832333303,0.19827434298760982,1.2160485531722904,0.23972738431034726,1,0.3283982137954633,1.0
0,1.7076670588246519,0.15682130166487238,0.9632646453999396,0.19827434298760982,1,0.3639210105751294,1.0
0,0.8316977899492538,0.11536826034213493,0.7800701121581826,0.15682130166487238,1,0.45680456745185855,1.0
0,0.0,0.1,0.5927841700727052,0.11536826034213493,1,0.7127398644510935,1.0
0,0.31489092585164746,0.20854695867726256,1.121004302930553,0.25,1,0.819195452141558,1.0
0,0.2739510161552233,0.16491478635341633,0.5147452113554324,0.040137758995396136,0,0.0,0.19246389038696768
0,1.9050776064737507,0.2849308888201699,1.475342383553541,0.29064632841592525,1,5.385424023094689,1.7624030861190532
0,0.8501840831676906,0.23921008173549674,1.2020909021317374,0.2849308888201699,1,0.6309931406714588,1.0
0,0.8096553785673897,0.19103040568794724,0.9940367387318879,0.2364665788679199,0,0.0,0.9885309897991239
0,0.2965501782143454,0.1949167920670941,1.4093383515528592,0.2357075864788888,1,1.7406644714033188,1.2338747103114192
0,0.2885407506464407,0.180084423057498,0.9640682681357785,0.2207637367011781,0,0.0,1.1326050175563478
0,0.6607302449552432,0.1524558094577318,1.1275837632974808,0.19191879218392185,1,3.9078839324125467,1.065715673379731
0,0.0,0.11469650154144584,0.5163178390227285,0.1524558094577318,1,0.7814351514326441,1.0
0,0.021646723717785844,0.1193822723091179,1.0828891408758097,0.15223259698193342,0,0.0,1.3272645192837362
0,8.0,0.3639234080470671,0.815050854109566,0.29850329248869667,1,37.65238863560154,2.5003988173032816
0,6.9948198227810705,0.34782981169278776,0.968195174630913,0.3639234080470671,1,0.12102439682886412,1.0
0,5.6513380520803915,0.33173621533850844,1.2349298040647945,0.34782981169278776,1,0.17654919431131233,1.0
0,4.8184657613509065,0.31564261898422913,0.6392490388236811,0.33173621533850844,1,0.11311463461088801,1.0
0,3.4304694639801405,0.2995490226299498,1.0252061746709682,0.31564261898422913,1,0.2127661013790292,1.0
0,1.3804223547435874,0.2834554262756705,1.4245092921031044,0.2995490226299498,1,0.41525199599075957,1.0
0,0.0,0.2673618299213912,0.9481746584082861,0.2834554262756705,1,0.6868728655038399,1.0
0,0.0,0.20249488763458018,1.0138927343091466,0.07685874460755712,0,0.0,0.28747089526636943
0,0.0,0.14900695556677035,1.225595444194393,0.17962860581059947,0,0.0,0.8870772388819765
0,0.0,0.14232049519510687,1.5173976275006207,0.17794462530298588,1,1517397627.5006206,1.1942034828249912
0,0.0,0.1,0.8952317322868973,0.05376914520771495,0,0.0,0.37780324705871027
0,0.0,0.2334694299912402,1.2374833829900098,0.22033774644303505,1,1237483382.9900098,2.2033774644303503
0,0.0,0.15402612946357527,1.25369913504467,0.11376850799388452,0,0.0,0.4872950946860714
0,0.0,0.16864033724746044,0.906755263073688,0.20347248525747158,1,906755263.073688,1.3210257633954867
0,0.0,0.13030693799577697,0.8355572220254456,0.034836666876593425,0,0.0,0.20657375006001438
0,0.0,0.10991689579105506,0.4868349061356603,0.16250103506266633,1,486834906.13566023,1.247063568234047
0,0.0,0.10144423950256609,1.4527284889607794,0.0,0,0.0,0.0
0,0.0,0.1422563778478384,0.6818139889888255,0.18030271423793487,1,681813988.9888254,1.777357838375574
0,0.0,0.13184975794094791,1.0575122307836706,0.0,0,0.0,0.0
0,0.0,0.3296047367867341,0.5308753271925787,0.3115885514444284,1,530875327.1925787,2.3632091276495237
0,0.0,0.30908136921648255,0.7314740260142759,0.0,0,0.0,0.0
0,0.0,0.20990739397422759,0.7669428011078473,0.2847207858760086,0,0.0,0.9211839154128644
0,0.0,0.11850585848327366,0.9901709237135888,0.19717599071824088,0,0.0,0.9393475236153431
0,0.0,0.1455065084454535,1.071893684436441,0.21175335537969403,1,1071893684.436441,1.7868598066785166
0,0.026463889235731862,0.13374129730153853,1.6707557068573937,0.0,0,0.0,0.0
0,0.01344692866938927,0.1,0.8274990808865542,0.1051829343130547,0,0.0,0.786465635037957
0,8.0,0.18264710658691652,1.1857428783086565,0.23431965617239872,1,88.17945773802565,2.343196561723987
0,6.794254150519111,0.10342552147246217,1.1354705552885103,0.18264710658691652,1,0.14193381941106378,1.0
0,5.349282473014425,0.1,1.2746410506460903,0.10342552147246217,1,0.18760573602456454,1.0
0,0.0,0.17077841488554565,0.7206463247858081,0.25,1,0.5266261604203982,1.0
0,0.0,0.15742452281111793,1.0154759510150642,0.0,0,0.0,0.0
0,0.0,0.1,1.1134312278120164,0.18609554040856144,1,1113431227.8120162,1.1821254851878684
0,0.0,0.1,0.7570076832131759,0.0,0,0.0,0.0
0,0.0,0.1,1.2371196947319878,0.19049112583234926,1,1237119694.7319877,1.9049112583234924
0,0.0,0.1,0.7022131321660575,0.0,0,0.0,0.0
0,0.0,0.1,0.6491684889818239,0.11075976087777475,1,649168488.9818238,1.1075976087777475
0,0.0,0.1,1.0049252290057267,0.0,0,0.0,0.0
0,0.0,0.3068444107742101,1.2766377169381602,0.32836682729247785,1,1276637716.9381602,3.2836682729247784
0,0.0,0.28544444050947837,1.0300977182616688,0.0,0,0.0,0.0
0,0.0,0.14248340168366236,0.9863153775742065,0.24278460692980894,0,0.0,0.8505494326548185
0,0.0,0.22087341719415746,0.9704180414709843,0.30401157279159186,1,970418041.4709842,2.133663073728053
0,0.005541231090833383,0.1400289332319016,1.1671637554148697,0.06314932445357643,0,0.0,0.2859073095159541
0,8.0,0.1,1.6601662054946287,0.20627697655772975,1,299.6024129441144,1.47310253528901
0,6.783118332223166,0.1,1.1563315303476163,0.1,1,0.14454144129345203,1.0
0,6.33310314631052,0.1,0.03306357301418994,0.1,1,0.004874391304235637,1.0
0,5.165037070503402,0.1,0.8991000896554384,0.1,1,0.14196833193522637,1.0
0,4.141964395121898,0.1,0.6842611016366321,0.1,1,0.13247941733938837,1.0
0,3.6341970660651803,0.1,0.2808335423136472,0.1,1,0.06780201747856461,1.0
0,2.5099818134151946,0.1,0.5851853968136889,0.1,1,0.16102192208505664,1.0
0,0.0,0.1,1.3917890066994332,0.1,1,0.5545016299563152,1.0
0,0.0,0.1,0.9696533547052567,0.0,0,0.0,0.0
0,0.0,0.1,1.108079746896858,0.17900289402062722,1,1108079746.896858,1.7900289402062721
0,0.0,0.1,0.4233762953333965,0.023258654229345792,0,0.0,0.2325865422934579
0,0.0,0.23655865601892118,0.7787699620168812,0.299298831724265,1,778769962.0168811,2.99298831724265
0,0.0,0.21813494355229796,1.3596533746938375,0.0,0,0.0,0.0
0,0.0,0.1,1.9112692045626434,0.2199116647552334,1,1911269204.5626433,1.0081450554138727
0,0.0,0.1,0.5592054266528533,0.0,0,0.0,0.0
0,0.0,0.1397085779512043,0.6823338728647899,0.2529184604491385,1,682333872.8647898,2.529184604491385
0,0.0,0.1,1.0374867605033151,0.06783669947709599,0,0.0,0.48555858539186586
0,0.0,0.22005624139371247,1.4311562970012561,0.29424614296201956,1,1431156297.001256,2.9424614296201956
0,0.0,0.20224271568208105,1.0433090050439866,0.0,0,0.0,0.0
0,0.0,0.1,1.2388373784344775,0.24439897129497598,1,1238837378.4344773,1.208443876313267
0,0.0,0.1,0.4323262056094268,0.04915520983139797,0,0.0,0.49155209831397967
0,0.0,0.1,0.9621183315869594,0.215309801187665,1,962118331.5869594,2.15309801187665
0,0.0,0.1,1.3967490460064687,0.0,0,0.0,0.0
0,0.0,0.1,1.1334449865283414,0.18473386816124537,1,1133444986.5283413,1.8473386816124537
0,0.0,0.1,1.1082944939159736,0.049934741797562604,0,0.0,0.49934741797562604
0,0.0,0.1,1.3634014751443366,0.2064973756517821,1,1363401475.1443365,2.064973756517821
0,0.0,0.12856445238533898,0.7889575906015487,0.25,1,0.5765459315934394,1.0
0,0.0,0.1,0.9457034040867923,0.10824588620336474,0,0.0,0.8419581322442494
0,0.0,0.150695237317976,1.206024053108091,0.2429674810104628,1,1206024053.1080909,2.429674810104628
0,0.0,0.1369484664588967,0.9927527725628181,0.0,0,0.0,0.0
0,0.0,0.10130152993931488,0.86015787044405,0.22828988056546204,1,860157870.44405,1.6669765384629576
0,0.0,0.1,0.9224413405006641,0.0796507844894266,0,0.0,0.7862742501237814
0,0.0,0.1908165319964798,1.1733455311240093,0.2616504251475108,1,1173345531.1240091,2.616504251475108
0,0.0,0.1171096867579427,0.9822801604300532,0.0565226010318262,0,0.0,0.2962143816389501
0,0.0,0.1,0.8702513654344133,0.17761539974284624,1,870251365.4344132,1.5166584819748046
0,0.03165796095255363,0.1,1.8603852620077959,0.1113656736779404,0,0.0,1.113656736779404
0,0.0,0.20150903825668778,0.43332486295864237,0.259110015531361,1,13.687706027816331,2.5911001553136095
0,0.02938549778729986,0.12269172293048891,1.6134266440928287,0.06605709131402479,0,0.0,0.3278120519332708
0,8.0,0.31598565013952284,1.175379901417863,0.33527821037945077,1,39.99863844150536,2.7326880931438455
0,7.0977615336340785,0.23226178082991694,0.819295841098472,0.31598565013952284,1,0.102411980137309,1.0
0,6.644050636674479,0.14853791152031104,0.3295521924358521,0.23226178082991694,1,0.046430440199238456,1.0
0,5.247592977782598,0.1,1.1046213534044529,0.14853791152031104,1,0.16625721473389382,1.0
0,3.6068380063366936,0.1,1.1726437278436848,0.1,1,0.22346316355107107,1.0
0,2.457426487879142,0.1,0.6341580265105341,0.1,1,0.17582104474789553,1.0
0,0.2822372913088702,0.1,1.0441578187508411,0.1,1,0.424898902938086,1.0
0,0.10092388669029764,0.1,0.3547584038894517,0.14469308999910319,0,0.0,1.4469308999910317
0,0.0,0.29613796818878985,1.1062134152858345,0.2909210961535353,1,10.960868150871372,2.9092109615353525
0,0.0,0.2768422574036893,1.2829917123607064,0.0,0,0.0,0.0
0,0.0,0.1884332608300186,0.21773757573546693,0.27858919777245394,1,217737575.73546693,1.0063102374079305
0,0.0,0.17358935381055035,0.890926198117598,0.0,0,0.0,0.0
0,0.0,0.12390960004681381,0.8973089181276092,0.23943190297494998,1,897308918.1276091,1.3793006179184122
0,0.0,0.1,0.6436588359684601,0.042497858287406515,0,0.0,0.34297470310089423
0,0.0,0.17821069101462506,1.710990057672476,0.2474020540866036,1,1710990057.6724758,2.474020540866036
0,0.0,0.1,0.9685942305309335,0.12361857213572475,0,0.0,0.6936652982596866
0,0.0,0.1323464932682204,1.8365779487281313,0.21116830376687015,1,1836577948.7281313,2.1116830376687012
0,0.0,0.1,0.30921106325698955,0.08482617638237554,0,0.0,0.6409401132409479
0,0.0,0.4041291241102303,0.5711128701858121,0.37009886910617684,1,571112870.1858121,3.7009886910617684
0,0.0,0.314274297626061,1.1249950366949624,0.08732668955019778,0,0.0,0.21608610797963312
0,0.0,0.19939290829697082,1.1698561490720993,0.29182750085992243,0,0.0,0.9285757793885936
0,0.0,0.286543557601028,0.8894736798457481,0.3442760680254665,1,889473679.8457481,1.7266214278429117
0,0.0,0.18375831452669347,1.2697445737331672,0.10140988486431239,0,0.0,0.35390739793044496
0,0.0,0.1,1.258764108986216,0.15706133128525226,0,0.0,0.8547168692191988
0,0.0,0.26360564752311805,1.70463625917811,0.2973056583081988,1,1704636259.17811,2.9730565830819877
0,0.0,0.1478679909248166,1.4254188457741928,0.12927859393296381,0,0.0,0.4904242194645172
0,0.0,0.21838557209052287,0.9850609163203832,0.28303131161779205,1,985060916.3203831,1.9140809978388034
0,0.0,0.16184840008416207,0.9337640062010629,0.25,1,0.6823660045315459,1.0
0,0.0,0.14853915808374127,1.1464746760926345,0.0,0,0.0,0.0
0,0.0,0.1,0.7831249559450959,0.17658328203997925,1,783124955.9450959,1.1887995348703113
0,0.0,0.1,0.7507810418359628,0.045193382501832975,0,0.0,0.45193382501832974
0,8.0,0.1,1.3704934856496354,0.14585762100691918,1,1370493485.6496353,1.4585762100691917
0,6.536160452434328,0.1,1.357308987350866,0.1,1,0.16966362341885824,1.0
0,5.978210356986663,0.1,0.41847327809152146,0.1,1,0.0640243276059212,1.0
0,4.289785027042486,0.1,1.3044164155077347,0.1,1,0.21819513493419962,1.0
0,3.4040022345633014,0.1,0.5275464056964994,0.1,1,0.1229773525644959,1.0
0,1.5617911392651553,0.1,1.0376070459440607,0.1,1,0.30481973114132666,1.0
0,0.0,0.1,0.9378828795172444,0.1,1,0.6005174801788998,1.0
0,0.0,0.1,1.353184931306902,0.0,0,0.0,0.0
0,0.0,0.19886299427438248,0.8455161906719175,0.2621232636612213,1,845516190.6719174,2.6212326366122127
0,0.0,0.10294011886520418,1.048378198916006,0.08699636961187716,0,0.0,0.43746887111557503
0,0.0,0.1,1.0224478808323538,0.19609186494555514,1,1022447880.8323537,1.904911973166937
0,0.0,0.1,0.43018522511707613,0.0,0,0.0,0.0
0,0.0,0.13981016051916484,0.7179986416855229,0.22238745062056817,1,717998641.6855228,2.2238745062056817
0,0.0,0.12278084271852335,1.1060856597326156,0.009975782212107749,0,0.0,0.07135234073878552
0,0.0,0.15974709674528104,0.7658817309988032,0.24412170707276798,1,765881730.9988031,1.9882719622019545
0,0.0,0.14612617167413694,0.3496150682606126,0.0,0,0.0,0.0
0,0.0,0.10124660901201457,1.045293337913554,0.22135498643430604,1,1045293337.913554,1.5148209516357565
0,0.0,0.1,1.1332902384931856,0.0420076779178078,0,0.0,0.41490454176912633
0,0.0,0.4349930653626255,0.9005653481237259,0.4040010241388682,1,900565348.1237259,4.040010241388681
0,0.0,0.2963662341072802,1.2464666207931083,0.1552693551345495,0,0.0,0.3569467366223678
0,0.0,0.16400319066089425,0.5397398130617863,0.13950688548073809,0,0.0,0.4707246286034011
0,0.0,0.2000199609616469,0.5418167316642051,0.29885937246369554,1,541816731.6642051,1.8222777938609769
0,0.0,0.18347661302864132,1.031328149917335,0.0,0,0.0,0.0
0,0.0,0.18090102563478988,1.4627475629274669,0.3008674670612746,1,1462747562.9274669,1.6398137184618082
0,0.0,0.1649960736101164,1.1562613574358156,0.0,0,0.0,0.0
0,0.0,0.1,1.5464152866117686,0.2350593492156518,1,1546415286.6117685,1.4246360175278718
0,0.0,0.1,0.7728290864355523,0.12843867062351716,0,0.0,1.2843867062351715
0,0.0,0.17144318066566747,1.2512039630625222,0.25906964304201785,1,1251203963.0625222,2.5906964304201785
0,0.0,0.1468169691261736,1.1188746183496727,0.014884227492175084,0,0.0,0.08681726175624867
0,8.0,0.36415460248551734,1.4715631345647455,0.394079248055099,1,1471563134.5647454,2.684153271931596
0,6.582681954406001,0.2617840791294878,1.2821350758800478,0.36415460248551734,1,0.16026688448500598,1.0
0,5.196676713047114,0.15941355577345828,1.1218710555806866,0.2617840791294878,1,0.1704276559844703,1.0
0,3.3347834069422886,0.1,1.4167102376037715,0.15941355577345828,1,0.2726185052163985,1.0
0,1.9740530268400343,0.1,0.7734064280044339,0.1,1,0.23192103762852218,1.0
0,0.33977386032952483,0.1,0.6825720552164347,0.1,1,0.3457718946431049,1.0
0,0.8383896768215093,0.15227452870946462,1.1843443147366017,0.25646091969045715,0,0.0,1.0258436787618286
0,0.0,0.1,0.8430985792245183,0.16598623042554317,1,1.0056166035117002,1.0900459310712436
0,0.0,0.1,0.9420223335105925,0.0,0,0.0,0.0
0,0.0,0.192610334558845,0.9485242751719886,0.25644862204964175,1,948524275.1719885,2.564486220496417
0,0.0,0.15959862097364705,1.2213316673980295,0.02256703126679038,0,0.0,0.11716417667036373
0,0.0,0.1,0.8340718343217736,0.1230005741014959,0,0.0,0.7706869479893925
0,0.0,0.1509508016013208,0.7788645088210268,0.2357633955403451,1,778864508.8210267,2.357633955403451
0,0.0,0.1,1.3236447188694271,0.03569128033981397,0,0.0,0.23644313220726662
0,0.0,0.1,1.1312878573139669,0.10180616680088364,1,1131287857.3139668,1.0180616680088364
0,0.0,0.1,1.2527705981382602,0.0,0,0.0,0.0
0,0.0,0.14973777381468792,1.055683684766152,0.24209095072301712,1,1055683684.7661519,2.420909507230171
0,0.0,0.1,1.3355823296038363,0.09855835226120178,0,0.0,0.6582063413282434
0,0.0,0.21362316292336822,1.5008847079562542,0.27254468389468417,1,1500884707.956254,2.7254468389468416
